case_id,municipality,case_hybrid_score,case_hybrid_raw,n_events_case,event_score_mean,event_score_median,avg_resource_score_in_case
5671999,BPIC15_4,0.401,0.4172117960978657,39,0.621,0.601,0.129
5672213,BPIC15_3,0.341,0.3600649188104354,71,0.561,0.587,0.346
5673907,BPIC15_3,0.873,0.8645891603473314,39,0.743,0.73,0.849
5674447,BPIC15_3,0.83,0.8242152395096813,46,0.712,0.706,0.541
5676393,BPIC15_3,0.833,0.8264249408421379,43,0.717,0.688,0.593
5686241,BPIC15_3,0.923,0.9117093684747394,46,0.676,0.667,0.994
5690764,BPIC15_4,0.786,0.7818971594959913,39,0.614,0.618,0.129
5697000,BPIC15_3,0.824,0.817988331502127,39,0.694,0.679,0.346
5701364,BPIC15_4,0.848,0.8406050531038749,40,0.682,0.673,0.806
5702390,BPIC15_3,0.415,0.4300034698172321,81,0.551,0.576,0.541
5712274,BPIC15_3,0.832,0.8260805129307965,37,0.772,0.757,0.346
5713826,BPIC15_3,0.841,0.8340059185723532,45,0.749,0.738,0.593
5715261,BPIC15_4,0.859,0.8512323726672986,37,0.762,0.766,0.806
5718157,BPIC15_3,0.362,0.3793875474156224,98,0.557,0.579,0.541
5718487,BPIC15_4,0.855,0.8476388433552517,60,0.72,0.704,0.806
5721385,BPIC15_4,0.851,0.8440206715436256,39,0.704,0.688,0.806
5721797,BPIC15_4,0.856,0.8484110455394107,39,0.747,0.724,0.806
5722612,BPIC15_3,0.886,0.8772477118285875,13,0.825,0.789,0.849
5724936,BPIC15_3,0.843,0.8359390034071547,24,0.749,0.74,0.593
5726449,BPIC15_3,0.285,0.30628920140196,85,0.527,0.536,0.541
5727076,BPIC15_3,0.392,0.4085316308041326,63,0.589,0.598,0.346
5727990,BPIC15_4,0.787,0.7831327811659053,54,0.591,0.59,0.129
5728399,BPIC15_3,0.829,0.8231212458210057,56,0.641,0.631,0.541
5728458,BPIC15_4,0.382,0.3983030255985064,48,0.647,0.639,0.129
5728517,BPIC15_4,0.385,0.4015311780988041,50,0.553,0.538,0.129
5729179,BPIC15_3,0.421,0.4360139129614676,75,0.581,0.601,0.541
5729818,BPIC15_3,0.359,0.3764822789015991,65,0.623,0.623,0.346
5730205,BPIC15_4,0.406,0.4214001826829768,49,0.547,0.541,0.469
5732411,BPIC15_3,0.347,0.3658658494374822,73,0.594,0.615,0.346
5736456,BPIC15_1,0.812,0.8069192386039008,28,0.73,0.718,0.215
5737135,BPIC15_1,0.831,0.8251435938412791,56,0.648,0.628,0.649
5740005,BPIC15_4,0.386,0.4026618903471977,48,0.562,0.552,0.129
5741493,BPIC15_3,0.872,0.863841830644694,60,0.777,0.806,0.849
5744536,BPIC15_4,0.406,0.421145607579281,49,0.55,0.544,0.469
5754722,BPIC15_3,0.864,0.8561241990067076,82,0.766,0.783,0.849
5754772,BPIC15_4,0.852,0.8447040370612751,60,0.701,0.709,0.806
5756377,BPIC15_4,0.393,0.4087052974468153,48,0.6,0.589,0.129
5756877,BPIC15_4,0.826,0.8198547811564929,42,0.701,0.7,0.469
5758355,BPIC15_3,0.43,0.4441830689841631,45,0.597,0.592,0.541
5758987,BPIC15_4,0.391,0.4070875210221483,40,0.574,0.571,0.129
5763010,BPIC15_4,0.39,0.4060995175806428,45,0.579,0.561,0.129
5763115,BPIC15_3,0.411,0.4266976944541333,46,0.591,0.608,0.346
5769633,BPIC15_1,0.849,0.8418274853026974,38,0.729,0.705,0.649
5771599,BPIC15_1,0.844,0.8368310092543851,44,0.707,0.71,0.649
5773053,BPIC15_1,0.412,0.4271744499322307,54,0.576,0.577,0.215
5783355,BPIC15_4,0.337,0.3561534084574115,68,0.497,0.486,0.469
5784583,BPIC15_3,0.876,0.867528605176109,46,0.742,0.738,0.849
5790909,BPIC15_1,0.807,0.8017970292745711,73,0.584,0.573,0.215
5792787,BPIC15_1,0.938,0.9262463336418428,21,0.711,0.728,0.998
5793173,BPIC15_3,0.864,0.8558292218580392,67,0.796,0.821,0.849
5793693,BPIC15_3,0.394,0.4100772503625471,63,0.576,0.591,0.346
5798316,BPIC15_3,0.838,0.8310951336395889,46,0.706,0.693,0.541
5799231,BPIC15_3,0.43,0.4444600169749599,63,0.592,0.573,0.541
5802751,BPIC15_3,0.42,0.434949486886482,46,0.632,0.63,0.346
5803179,BPIC15_1,0.409,0.4241126092557078,20,0.775,0.786,0.215
5805339,BPIC15_1,0.925,0.9134947846980792,20,0.79,0.809,0.985
5806336,BPIC15_1,0.91,0.9000653223978194,16,0.738,0.746,0.985
5806521,BPIC15_4,0.853,0.8460455843380792,41,0.704,0.699,0.806
5807090,BPIC15_1,0.821,0.8155761746679732,44,0.678,0.679,0.215
5807390,BPIC15_3,0.84,0.8334811276566001,46,0.747,0.769,0.541
5807982,BPIC15_3,0.821,0.8156223507124752,46,0.668,0.652,0.346
5809155,BPIC15_1,0.812,0.8064756222908389,58,0.636,0.625,0.215
5811627,BPIC15_1,0.822,0.8161980237779655,44,0.686,0.686,0.215
5812544,BPIC15_3,0.841,0.8345594145822778,80,0.781,0.796,0.593
5813928,BPIC15_4,0.822,0.8163206190984943,29,0.751,0.712,0.129
5815079,BPIC15_4,0.856,0.8482204306945645,42,0.709,0.712,0.806
5815696,BPIC15_3,0.833,0.8266219876824833,43,0.776,0.775,0.346
5817145,BPIC15_1,0.838,0.8309975245888339,48,0.652,0.641,0.649
5817859,BPIC15_3,0.839,0.832165782816507,60,0.753,0.78,0.593
5818526,BPIC15_3,0.845,0.8377400213939188,46,0.785,0.799,0.593
5820924,BPIC15_4,0.871,0.8624473937112255,40,0.728,0.707,0.806
5821286,BPIC15_1,0.843,0.8365328731417755,44,0.71,0.707,0.649
5826307,BPIC15_3,0.843,0.8356881069291665,35,0.724,0.704,0.593
5826751,BPIC15_4,0.391,0.4070225470438384,54,0.565,0.546,0.129
5828347,BPIC15_4,0.392,0.4079309220996664,53,0.572,0.57,0.129
5829271,BPIC15_1,0.824,0.8177600331747805,44,0.701,0.695,0.215
5831387,BPIC15_1,0.908,0.8975893946110756,26,0.692,0.664,0.98
5835439,BPIC15_4,0.877,0.8683407921084944,27,0.756,0.706,0.806
5837036,BPIC15_4,0.438,0.4519884470179645,82,0.595,0.605,0.97
5837692,BPIC15_3,0.851,0.8434749526971932,46,0.826,0.844,0.593
5840350,BPIC15_1,0.817,0.811226433072346,45,0.65,0.645,0.215
5841170,BPIC15_4,0.806,0.8010839481683774,59,0.613,0.61,0.469
5841675,BPIC15_1,0.828,0.821542255323282,43,0.723,0.721,0.215
5843888,BPIC15_1,0.824,0.8181278288998877,44,0.708,0.702,0.215
5844306,BPIC15_4,0.859,0.8510868598146607,43,0.726,0.713,0.806
5847133,BPIC15_1,0.834,0.8271203661541002,42,0.754,0.749,0.215
5847484,BPIC15_3,0.826,0.820328166673436,46,0.71,0.722,0.346
5848619,BPIC15_4,0.795,0.7909003952112105,42,0.64,0.626,0.129
5853442,BPIC15_4,0.417,0.4314974335977912,36,0.611,0.603,0.469
5854348,BPIC15_3,0.451,0.4638221733743795,82,0.638,0.638,0.849
5855599,BPIC15_4,0.88,0.871176027714498,24,0.77,0.766,0.806
5856191,BPIC15_4,0.801,0.7962853908341848,42,0.674,0.7,0.129
5857477,BPIC15_1,0.84,0.83323764966943,56,0.697,0.698,0.649
5859296,BPIC15_4,0.414,0.4289590217822965,52,0.588,0.574,0.469
5861067,BPIC15_4,0.39,0.4067002998147676,67,0.531,0.521,0.129
5863069,BPIC15_4,0.823,0.8174706536041513,42,0.705,0.695,0.469
5864517,BPIC15_3,0.412,0.4271017099039444,68,0.625,0.653,0.346
5865811,BPIC15_4,0.384,0.4002129939103556,43,0.639,0.631,0.129
5867631,BPIC15_3,0.844,0.8372897641689246,37,0.863,0.881,0.346
5868117,BPIC15_3,0.831,0.8247367890086733,39,0.724,0.703,0.346
5875063,BPIC15_4,0.8,0.7956832598201904,54,0.659,0.644,0.129
5875225,BPIC15_1,0.392,0.4078630468616059,51,0.716,0.728,0.215
5875945,BPIC15_4,0.835,0.8286167791511652,14,0.822,0.831,0.129
5876597,BPIC15_4,0.799,0.794772617263028,36,0.665,0.661,0.129
5878847,BPIC15_1,0.927,0.9160493934806082,13,0.831,0.826,0.98
5879937,BPIC15_3,0.461,0.4734435624116794,10,0.85,0.846,0.593
5880261,BPIC15_4,0.82,0.8138978068661724,32,0.74,0.71,0.129
5881087,BPIC15_3,0.876,0.8671387311848036,59,0.82,0.835,0.849
5893428,BPIC15_3,0.489,0.5006899998673866,94,0.752,0.772,0.987
5893446,BPIC15_4,0.4,0.4154479840547526,42,0.603,0.599,0.129
5894178,BPIC15_3,0.842,0.834828386134083,54,0.826,0.845,0.346
5897985,BPIC15_4,0.861,0.8531357283604792,42,0.715,0.7,0.806
5900776,BPIC15_4,0.798,0.7933931254752113,52,0.61,0.598,0.129
5901385,BPIC15_4,0.795,0.7907105586926967,62,0.701,0.686,0.129
5902267,BPIC15_1,0.847,0.8397662890485498,44,0.737,0.748,0.649
5906833,BPIC15_1,0.439,0.4531027179870775,44,0.63,0.626,0.649
5907221,BPIC15_4,0.854,0.8462778333835095,51,0.665,0.644,0.806
5907577,BPIC15_4,0.811,0.8056052329436674,52,0.604,0.577,0.469
5911199,BPIC15_1,0.838,0.8317752487730679,45,0.679,0.679,0.649
5912924,BPIC15_1,0.924,0.9128164983009684,50,0.728,0.73,0.991
5914009,BPIC15_1,0.377,0.3936476860130258,77,0.553,0.569,0.215
5921397,BPIC15_4,0.884,0.8745405154209113,19,0.784,0.725,0.806
5924411,BPIC15_4,0.438,0.4521195736915806,55,0.556,0.558,0.806
5925881,BPIC15_4,0.435,0.4485763520604119,71,0.686,0.683,0.806
5928354,BPIC15_1,0.848,0.8407384291946991,48,0.751,0.762,0.649
5930073,BPIC15_4,0.848,0.8404705134231892,18,0.78,0.764,0.505
5932536,BPIC15_4,0.826,0.8202417178344228,23,0.773,0.745,0.129
5942745,BPIC15_3,0.849,0.8418305821432615,34,0.82,0.841,0.593
5951432,BPIC15_1,0.42,0.4348684648839208,43,0.623,0.611,0.215
5952751,BPIC15_1,0.848,0.8412909754530927,44,0.766,0.768,0.649
5954857,BPIC15_1,0.817,0.8118775902841613,43,0.647,0.638,0.215
5956248,BPIC15_1,0.839,0.8321991201740784,44,0.678,0.674,0.649
5960470,BPIC15_3,0.924,0.9133575562487442,44,0.815,0.838,0.976
5961023,BPIC15_3,0.515,0.5252187833700985,44,0.719,0.75,0.976
5961871,BPIC15_3,0.411,0.4264287856472935,61,0.651,0.668,0.346
5961915,BPIC15_1,0.421,0.4354335489487069,42,0.633,0.632,0.215
5962999,BPIC15_1,0.41,0.425263859185037,54,0.557,0.551,0.215
5964783,BPIC15_4,0.808,0.803177112582846,49,0.73,0.715,0.129
5965836,BPIC15_3,0.876,0.8673972225686439,75,0.8,0.813,0.849
5966371,BPIC15_1,0.834,0.8279441548606863,44,0.651,0.649,0.649
5966726,BPIC15_3,0.822,0.8165724579438872,76,0.668,0.677,0.541
5969093,BPIC15_1,0.828,0.822243885135081,47,0.752,0.75,0.215
5970753,BPIC15_1,0.418,0.4327183130097017,46,0.62,0.61,0.215
5971645,BPIC15_3,0.45,0.4636162213578921,73,0.791,0.806,0.541
5971670,BPIC15_4,0.414,0.4290849618534068,47,0.579,0.57,0.469
5974011,BPIC15_3,0.829,0.8224142200386675,66,0.708,0.726,0.541
5974286,BPIC15_4,0.812,0.806853796168982,37,0.732,0.744,0.129
5978258,BPIC15_1,0.821,0.8154097674722967,45,0.688,0.69,0.215
5982986,BPIC15_4,0.799,0.7943779021161097,48,0.679,0.649,0.129
5983167,BPIC15_3,0.84,0.8330548156478775,29,0.823,0.848,0.346
5984262,BPIC15_1,0.429,0.4433805457165027,54,0.728,0.756,0.649
5986836,BPIC15_3,0.428,0.4419430355975812,89,0.759,0.777,0.849
5987519,BPIC15_3,0.834,0.8280120026682332,41,0.786,0.787,0.541
5988109,BPIC15_3,0.854,0.8466831843780527,44,0.826,0.836,0.593
5989067,BPIC15_4,0.83,0.8237256975570523,38,0.722,0.736,0.505
5991172,BPIC15_1,0.44,0.453629943738554,44,0.622,0.616,0.649
5992527,BPIC15_4,0.404,0.4200063562232741,47,0.593,0.56,0.129
5992974,BPIC15_3,0.427,0.4416792009576805,88,0.613,0.618,0.541
5993112,BPIC15_4,0.399,0.4151188644052732,39,0.586,0.571,0.129
5993593,BPIC15_3,0.399,0.4147581339308517,73,0.621,0.63,0.346
5994463,BPIC15_4,0.822,0.8162546373951582,38,0.662,0.639,0.469
5995309,BPIC15_4,0.811,0.80584003303118,38,0.726,0.708,0.129
6003539,BPIC15_4,0.416,0.4312263626368636,67,0.517,0.489,0.806
6005627,BPIC15_3,0.887,0.8779224875449664,44,0.826,0.852,0.849
6008562,BPIC15_3,0.852,0.84423791634944,44,0.804,0.823,0.593
6009854,BPIC15_1,0.814,0.808741284571514,59,0.639,0.613,0.215
6010250,BPIC15_3,0.803,0.7979862060484556,61,0.678,0.698,0.346
6015056,BPIC15_3,0.832,0.8257594021248029,73,0.693,0.705,0.541
6015155,BPIC15_3,0.446,0.4592940403902484,44,0.723,0.746,0.541
6033130,BPIC15_3,0.426,0.4403180320568857,70,0.784,0.794,0.849
6034586,BPIC15_4,0.831,0.824567159515884,14,0.784,0.736,0.129
6035340,BPIC15_3,0.43,0.4446603055164493,73,0.63,0.632,0.541
6038625,BPIC15_4,0.81,0.8043384865738102,38,0.7,0.682,0.129
6038731,BPIC15_3,0.872,0.863854330612398,58,0.818,0.829,0.849
6038865,BPIC15_1,0.81,0.8049706560195713,63,0.638,0.636,0.215
6041498,BPIC15_4,0.83,0.8240274259813378,39,0.722,0.743,0.505
6041734,BPIC15_3,0.432,0.4464936085062922,61,0.677,0.692,0.541
6045763,BPIC15_4,0.804,0.7993041790593937,55,0.562,0.546,0.469
6047106,BPIC15_4,0.845,0.8377095946427277,16,0.77,0.748,0.505
6053974,BPIC15_3,0.89,0.8803643126036518,27,0.865,0.89,0.849
6054540,BPIC15_3,0.86,0.8518590176745591,30,0.893,0.908,0.593
6055185,BPIC15_4,0.417,0.4316227778164915,76,0.462,0.46,0.806
6057360,BPIC15_4,0.377,0.3936833510658752,47,0.623,0.624,0.129
6061617,BPIC15_3,0.838,0.8317496025480876,61,0.722,0.73,0.541
6062603,BPIC15_3,0.844,0.8367114302729188,19,0.849,0.876,0.346
6062818,BPIC15_4,0.833,0.8267915214760045,38,0.725,0.7,0.469
6063505,BPIC15_4,0.809,0.803878748676837,39,0.701,0.687,0.129
6066624,BPIC15_4,0.878,0.8692046250028462,17,0.779,0.752,0.806
6073633,BPIC15_3,0.834,0.8275637880821071,56,0.776,0.798,0.346
6074388,BPIC15_3,0.86,0.8519039201401707,13,0.893,0.925,0.593
6076676,BPIC15_4,0.804,0.7995547183789832,39,0.67,0.671,0.129
6077845,BPIC15_3,0.853,0.8459140533574672,37,0.868,0.878,0.593
6081254,BPIC15_3,0.448,0.4614973509679525,98,0.769,0.777,0.849
6082023,BPIC15_3,0.843,0.8362401214412618,14,0.862,0.88,0.346
6083655,BPIC15_4,0.835,0.8287796041318298,39,0.756,0.759,0.505
6085626,BPIC15_3,0.431,0.4449452494495948,44,0.691,0.706,0.346
6086562,BPIC15_3,0.841,0.8339013127128335,44,0.803,0.825,0.346
6087770,BPIC15_3,0.851,0.8438675932063263,40,0.825,0.846,0.593
6092670,BPIC15_3,0.411,0.4265200668125001,78,0.615,0.618,0.346
6105227,BPIC15_1,0.424,0.4388721101761523,67,0.545,0.54,0.649
6105454,BPIC15_1,0.813,0.807342373411695,49,0.615,0.611,0.215
6105663,BPIC15_1,0.806,0.801306845166071,57,0.636,0.631,0.215
6125259,BPIC15_3,0.918,0.9074772346465482,44,0.781,0.802,0.976
6134047,BPIC15_3,0.843,0.8360540016459757,46,0.761,0.778,0.541
6134259,BPIC15_5,0.886,0.8771320106514475,55,0.779,0.795,0.921
6134381,BPIC15_4,0.798,0.7935896376070071,39,0.652,0.679,0.129
6135407,BPIC15_4,0.803,0.7983672618700991,39,0.701,0.72,0.129
6145350,BPIC15_3,0.448,0.46131378238275,94,0.768,0.785,0.849
6157945,BPIC15_3,0.822,0.8164227592166221,67,0.699,0.72,0.346
6158388,BPIC15_4,0.826,0.8199540887390255,19,0.774,0.744,0.129
6161224,BPIC15_4,0.416,0.4311414719480704,39,0.592,0.583,0.469
6164509,BPIC15_4,0.842,0.835247702526853,30,0.76,0.742,0.469
6165886,BPIC15_4,0.416,0.4313117968420052,39,0.588,0.595,0.469
6166328,BPIC15_3,0.412,0.4276220446456128,78,0.61,0.613,0.346
6169798,BPIC15_3,0.851,0.8435132590140579,40,0.825,0.843,0.593
6169851,BPIC15_3,0.853,0.845614250505645,16,0.882,0.919,0.593
6172598,BPIC15_1,0.801,0.7965382822990799,54,0.648,0.648,0.215
6173157,BPIC15_4,0.403,0.4190085119223666,40,0.596,0.607,0.129
6174043,BPIC15_1,0.905,0.8947174436081399,41,0.706,0.686,0.965
6174288,BPIC15_4,0.84,0.8334268365283969,67,0.587,0.566,0.806
6178091,BPIC15_3,0.442,0.4555803280989577,44,0.706,0.732,0.541
6188193,BPIC15_4,0.846,0.8387238548073053,69,0.69,0.667,0.806
6188394,BPIC15_3,0.837,0.8301141641771435,44,0.79,0.812,0.346
6190055,BPIC15_1,0.822,0.8158127952570396,54,0.731,0.727,0.215
6191068,BPIC15_3,0.509,0.5194022323551781,56,0.702,0.724,0.976
6192381,BPIC15_3,0.856,0.848804961759139,40,0.846,0.857,0.593
6192424,BPIC15_4,0.393,0.4091193674139547,46,0.584,0.554,0.129
6194463,BPIC15_3,0.421,0.4357633945922965,61,0.677,0.694,0.346
6195470,BPIC15_3,0.848,0.8407789600813521,44,0.865,0.885,0.346
6196098,BPIC15_3,0.848,0.8406286328901936,44,0.853,0.882,0.346
6196679,BPIC15_1,0.824,0.818170266982404,47,0.687,0.682,0.215
6198647,BPIC15_3,0.829,0.8223468770908133,61,0.76,0.77,0.346
6199183,BPIC15_3,0.856,0.848406359103802,44,0.835,0.853,0.593
6214392,BPIC15_1,0.825,0.8187283660525196,45,0.681,0.679,0.215
6214789,BPIC15_4,0.803,0.7983585391610395,39,0.672,0.683,0.129
6215702,BPIC15_1,0.407,0.4224193882219226,42,0.729,0.722,0.215
6216087,BPIC15_3,0.855,0.8475425840966329,44,0.829,0.852,0.593
6219265,BPIC15_4,0.451,0.4639031492056908,48,0.595,0.597,0.806
6221178,BPIC15_3,0.834,0.8274493126130464,44,0.792,0.823,0.346
6225448,BPIC15_1,0.399,0.4148653831815291,88,0.581,0.6,0.649
6230633,BPIC15_3,0.855,0.8474890878523974,44,0.829,0.851,0.593
6231158,BPIC15_3,0.82,0.8140651840893913,60,0.709,0.726,0.346
6234248,BPIC15_3,0.846,0.8385161178361061,44,0.767,0.79,0.541
6235455,BPIC15_1,0.821,0.8155407886267231,47,0.658,0.651,0.215
6241250,BPIC15_1,0.82,0.8142157785740973,45,0.677,0.658,0.215
6242265,BPIC15_4,0.801,0.7966552778961837,39,0.644,0.626,0.129
6251195,BPIC15_1,0.907,0.8972144976508066,41,0.719,0.706,0.985
6252330,BPIC15_4,0.391,0.4073854883652727,57,0.538,0.525,0.469
6253622,BPIC15_4,0.83,0.8237364360876235,19,0.779,0.757,0.129
6255826,BPIC15_4,0.833,0.8265916954508066,14,0.819,0.822,0.129
6256131,BPIC15_3,0.847,0.8401417974381776,38,0.795,0.815,0.541
6257437,BPIC15_3,0.852,0.8444007948479737,46,0.816,0.842,0.593
6258058,BPIC15_3,0.849,0.8414009415813858,46,0.821,0.844,0.593
6258078,BPIC15_3,0.379,0.3959385757206764,72,0.585,0.61,0.541
6259237,BPIC15_3,0.427,0.4416822632006948,56,0.641,0.662,0.541
6260222,BPIC15_1,0.415,0.4304326043856373,47,0.597,0.6,0.215
6262264,BPIC15_4,0.402,0.4178350043522998,46,0.599,0.591,0.129
6264961,BPIC15_4,0.384,0.4003299090900313,48,0.641,0.618,0.129
6266326,BPIC15_3,0.421,0.4353807083866314,61,0.627,0.646,0.346
6266702,BPIC15_4,0.807,0.8016352532078365,37,0.71,0.715,0.129
6269249,BPIC15_4,0.834,0.8276452767632086,14,0.82,0.821,0.129
6271098,BPIC15_1,0.43,0.444284473164982,61,0.583,0.57,0.649
6271343,BPIC15_3,0.919,0.907798718182014,44,0.776,0.81,0.976
6277580,BPIC15_1,0.414,0.4288090648070803,51,0.587,0.592,0.215
6279703,BPIC15_1,0.819,0.8133598145272171,50,0.675,0.665,0.215
6281705,BPIC15_3,0.854,0.8467281557325315,44,0.859,0.881,0.593
6282128,BPIC15_4,0.824,0.8178952071092517,45,0.697,0.688,0.505
6286335,BPIC15_3,0.433,0.4468234699806075,60,0.658,0.676,0.541
6287204,BPIC15_3,0.824,0.8182095608357219,33,0.851,0.867,0.346
6287370,BPIC15_4,0.382,0.3986177459440644,39,0.594,0.614,0.129
6291642,BPIC15_1,0.4,0.4155627638909776,80,0.542,0.544,0.215
6291828,BPIC15_3,0.838,0.8311411686535365,44,0.807,0.833,0.346
6303229,BPIC15_3,0.469,0.4812090443480398,7,0.892,0.92,0.593
6306902,BPIC15_3,0.842,0.8348366520939926,42,0.847,0.88,0.346
6315657,BPIC15_1,0.826,0.8202187652752332,14,0.774,0.748,0.215
6317425,BPIC15_1,0.817,0.8111713208020429,58,0.661,0.653,0.215
6320961,BPIC15_4,0.381,0.397636639775419,45,0.577,0.577,0.129
6323789,BPIC15_3,0.858,0.8500558212524644,46,0.864,0.881,0.593
6326428,BPIC15_3,0.86,0.8526742134667327,44,0.873,0.891,0.593
6326676,BPIC15_4,0.433,0.4474858947837365,9,0.795,0.749,0.129
6326939,BPIC15_3,0.826,0.8196683078329386,60,0.731,0.746,0.346
6329824,BPIC15_1,0.841,0.8341050229353131,48,0.691,0.675,0.649
6330931,BPIC15_4,0.822,0.8164234796511036,31,0.74,0.743,0.129
6333937,BPIC15_4,0.387,0.4032657185555001,66,0.594,0.596,0.129
6334890,BPIC15_4,0.329,0.3480351776413395,29,0.704,0.708,0.129
6335615,BPIC15_5,0.868,0.85939897070636,54,0.725,0.733,0.825
6337320,BPIC15_5,0.851,0.84348593881389,13,0.823,0.834,0.413
6337336,BPIC15_5,0.827,0.8209776408862447,46,0.694,0.725,0.413
6341234,BPIC15_3,0.86,0.8520818902043708,47,0.871,0.884,0.593
6346693,BPIC15_3,0.814,0.8087103299217553,70,0.691,0.704,0.346
6348006,BPIC15_3,0.468,0.4805426015988923,90,0.78,0.794,0.849
6348497,BPIC15_3,0.912,0.9019498147855096,65,0.808,0.817,0.987
6352582,BPIC15_4,0.38,0.3964114284875061,57,0.562,0.559,0.129
6353197,BPIC15_3,0.853,0.8454789359427726,45,0.86,0.867,0.593
6359155,BPIC15_4,0.464,0.4765361040921642,10,0.873,0.896,0.469
6362866,BPIC15_4,0.795,0.7903685878121245,66,0.622,0.636,0.129
6363899,BPIC15_5,0.804,0.7988629821941718,46,0.743,0.764,0.045
6365056,BPIC15_5,0.486,0.4969539052286694,87,0.527,0.507,0.993
6366378,BPIC15_1,0.456,0.4686830714246968,88,0.601,0.619,0.98
6371745,BPIC15_1,0.409,0.4244607310374595,64,0.577,0.577,0.215
6376412,BPIC15_4,0.381,0.3975768218287049,70,0.533,0.522,0.129
6380746,BPIC15_1,0.408,0.4234205082155027,66,0.567,0.565,0.215
6385420,BPIC15_3,0.854,0.8468191161241346,44,0.86,0.874,0.593
6386016,BPIC15_3,0.859,0.851673526162077,44,0.87,0.888,0.593
6386560,BPIC15_3,0.845,0.8375612712465615,42,0.855,0.881,0.346
6387109,BPIC15_3,0.423,0.4378594227499237,48,0.655,0.69,0.346
6394255,BPIC15_4,0.828,0.8221451231338358,13,0.786,0.743,0.129
6397266,BPIC15_4,0.38,0.3964960318984961,67,0.541,0.543,0.129
6400096,BPIC15_3,0.839,0.8320310433419473,44,0.793,0.819,0.346
6400889,BPIC15_4,0.789,0.7851900285428465,46,0.663,0.689,0.129
6407340,BPIC15_4,0.396,0.4124655956437087,85,0.576,0.588,0.939
6409786,BPIC15_3,0.85,0.8427283171135819,44,0.822,0.847,0.593
6410512,BPIC15_3,0.84,0.8329091466408436,59,0.798,0.818,0.541
6411044,BPIC15_3,0.836,0.8291512756524982,44,0.78,0.803,0.346
6411604,BPIC15_3,0.835,0.8288791700289732,44,0.78,0.8,0.346
6411753,BPIC15_4,0.817,0.8115252371019741,46,0.722,0.744,0.505
6412211,BPIC15_3,0.859,0.8509466388562313,14,0.887,0.908,0.593
6412623,BPIC15_4,0.81,0.8047323577412026,67,0.701,0.706,0.129
6416011,BPIC15_4,0.907,0.8971354800627982,19,0.832,0.838,0.939
6422222,BPIC15_4,0.926,0.9149109990842146,16,0.832,0.845,0.97
6434262,BPIC15_5,0.422,0.4364852684801486,42,0.645,0.673,0.413
6434761,BPIC15_1,0.841,0.8343368142798706,51,0.695,0.692,0.649
6435157,BPIC15_3,0.845,0.8375838792853707,44,0.792,0.807,0.541
6435559,BPIC15_1,0.835,0.8286864588603219,58,0.671,0.658,0.649
6437086,BPIC15_1,0.412,0.4273032081969303,82,0.544,0.554,0.649
6438258,BPIC15_5,0.802,0.7969640494859803,46,0.737,0.76,0.045
6439475,BPIC15_5,0.802,0.7969659538695619,46,0.73,0.764,0.045
6440131,BPIC15_3,0.439,0.4530413955145277,61,0.677,0.692,0.541
6440880,BPIC15_3,0.85,0.8424924895023093,42,0.79,0.825,0.541
6444167,BPIC15_4,0.389,0.4050570838168139,47,0.59,0.588,0.129
6445046,BPIC15_1,0.915,0.90420751146037,25,0.756,0.749,0.98
6445741,BPIC15_4,0.813,0.8073387033104192,46,0.671,0.686,0.469
6446198,BPIC15_4,0.817,0.8118320966345676,34,0.743,0.734,0.129
6448670,BPIC15_1,0.913,0.9022340103237008,22,0.736,0.72,0.98
6453659,BPIC15_1,0.421,0.4355459158918638,63,0.586,0.591,0.649
6456015,BPIC15_4,0.389,0.4053897525578154,57,0.601,0.603,0.129
6460118,BPIC15_5,0.805,0.7996504090335974,32,0.714,0.691,0.045
6461132,BPIC15_4,0.808,0.8030819488965942,47,0.621,0.613,0.469
6468291,BPIC15_5,0.789,0.7849037495938677,44,0.657,0.684,0.045
6475754,BPIC15_5,0.329,0.3488991461184914,35,0.738,0.731,0.045
6477211,BPIC15_5,0.811,0.8059425583820697,35,0.779,0.765,0.045
6478170,BPIC15_4,0.816,0.8108089054124167,46,0.687,0.678,0.469
6478309,BPIC15_5,0.831,0.8249360701215416,46,0.719,0.756,0.413
6483638,BPIC15_1,0.426,0.4408450663648089,81,0.586,0.58,0.649
6484565,BPIC15_5,0.797,0.7920584668003062,54,0.705,0.712,0.045
6486979,BPIC15_1,0.84,0.8335478925715203,52,0.686,0.681,0.649
6495523,BPIC15_5,0.878,0.8693934603944979,35,0.688,0.691,0.921
6504151,BPIC15_1,0.807,0.8021576179561959,40,0.628,0.607,0.215
6504462,BPIC15_5,0.887,0.8776512897881242,46,0.761,0.8,0.921
6505790,BPIC15_5,0.793,0.7890062815238272,44,0.676,0.682,0.045
6506752,BPIC15_3,0.424,0.4387101862749937,61,0.66,0.677,0.346
6512825,BPIC15_3,0.92,0.909224091099434,44,0.794,0.813,0.976
6513350,BPIC15_3,0.396,0.4118499945085292,65,0.625,0.637,0.346
6514120,BPIC15_3,0.861,0.8528808490357027,29,0.886,0.904,0.593
6518890,BPIC15_1,0.434,0.4484270503849285,69,0.711,0.727,0.649
6523976,BPIC15_3,0.834,0.827175721763016,44,0.763,0.792,0.346
6526752,BPIC15_1,0.836,0.8298921988160497,47,0.658,0.655,0.649
6526798,BPIC15_4,0.799,0.793883719634917,53,0.68,0.664,0.129
